source_release_key,month_end,source_vehicle_category,vehicle_type,source_fuel_type,source_value_token,vehicle_population,source_value_status
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-08-31,Cars,cars,Petrol-CNG,178,178,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-08-31,Cars,cars,Petrol-Electric,50952,50952,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-08-31,Cars,cars,Petrol-Electric (Plug-In),641,641,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-08-31,Goods & Other Vehicles,goods_and_other_vehicles,CNG,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-08-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,135127,135127,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-08-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,7,7,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-08-31,Goods & Other Vehicles,goods_and_other_vehicles,Electric,260,260,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-08-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,7976,7976,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-08-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-08-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-08-31,Motor-cycles,motorcycles,Electric,5,5,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-08-31,Motor-cycles,motorcycles,Petrol,141314,141314,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-08-31,Taxis,taxis,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-08-31,Taxis,taxis,Diesel,5640,5640,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-08-31,Taxis,taxis,Electric,19,19,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-08-31,Taxis,taxis,Petrol,19,19,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-08-31,Taxis,taxis,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-08-31,Taxis,taxis,Petrol-Electric,9794,9794,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Buses,buses,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Buses,buses,Diesel,18455,18455,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Buses,buses,Diesel-Electric,50,50,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Buses,buses,Electric,74,74,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Buses,buses,Petrol,27,27,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Buses,buses,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Cars,cars,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Cars,cars,Diesel,18138,18138,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Cars,cars,Diesel-Electric,20,20,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Cars,cars,Electric,2243,2243,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Cars,cars,Petrol,570186,570186,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Cars,cars,Petrol-CNG,175,175,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Cars,cars,Petrol-Electric,52162,52162,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Cars,cars,Petrol-Electric (Plug-In),654,654,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Goods & Other Vehicles,goods_and_other_vehicles,CNG,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,134918,134918,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,7,7,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Electric,295,295,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,8323,8323,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Motor-cycles,motorcycles,Electric,5,5,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Motor-cycles,motorcycles,Petrol,141414,141414,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Taxis,taxis,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Taxis,taxis,Diesel,5511,5511,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Taxis,taxis,Electric,79,79,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Taxis,taxis,Petrol,18,18,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Taxis,taxis,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-09-30,Taxis,taxis,Petrol-Electric,9826,9826,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Buses,buses,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Buses,buses,Diesel,18432,18432,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Buses,buses,Diesel-Electric,50,50,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Buses,buses,Electric,75,75,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Buses,buses,Petrol,28,28,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Buses,buses,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Cars,cars,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Cars,cars,Diesel,18117,18117,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Cars,cars,Diesel-Electric,20,20,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Cars,cars,Electric,2309,2309,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Cars,cars,Petrol,569513,569513,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Cars,cars,Petrol-CNG,171,171,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Cars,cars,Petrol-Electric,53149,53149,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Cars,cars,Petrol-Electric (Plug-In),668,668,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Goods & Other Vehicles,goods_and_other_vehicles,CNG,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,134723,134723,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,11,11,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Electric,320,320,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,8647,8647,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Motor-cycles,motorcycles,Electric,5,5,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Motor-cycles,motorcycles,Petrol,141446,141446,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Taxis,taxis,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Taxis,taxis,Diesel,5399,5399,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Taxis,taxis,Electric,119,119,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Taxis,taxis,Petrol,18,18,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Taxis,taxis,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-10-31,Taxis,taxis,Petrol-Electric,9844,9844,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Buses,buses,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Buses,buses,Diesel,18395,18395,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Buses,buses,Diesel-Electric,50,50,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Buses,buses,Electric,75,75,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Buses,buses,Petrol,34,34,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Buses,buses,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Cars,cars,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Cars,cars,Diesel,18123,18123,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Cars,cars,Diesel-Electric,20,20,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Cars,cars,Electric,2635,2635,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Cars,cars,Petrol,568883,568883,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Cars,cars,Petrol-CNG,166,166,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Cars,cars,Petrol-Electric,54017,54017,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Cars,cars,Petrol-Electric (Plug-In),682,682,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Goods & Other Vehicles,goods_and_other_vehicles,CNG,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,134635,134635,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,11,11,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Electric,349,349,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,8840,8840,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Motor-cycles,motorcycles,Electric,5,5,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Motor-cycles,motorcycles,Petrol,141523,141523,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Taxis,taxis,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Taxis,taxis,Diesel,5137,5137,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Taxis,taxis,Electric,189,189,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Taxis,taxis,Petrol,16,16,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Taxis,taxis,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-11-30,Taxis,taxis,Petrol-Electric,9706,9706,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Buses,buses,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Buses,buses,Diesel,18353,18353,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Buses,buses,Diesel-Electric,50,50,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Buses,buses,Electric,75,75,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Buses,buses,Petrol,42,42,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Buses,buses,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Cars,cars,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Cars,cars,Diesel,18136,18136,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Cars,cars,Diesel-Electric,20,20,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Cars,cars,Electric,2942,2942,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Cars,cars,Petrol,568376,568376,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Cars,cars,Petrol-CNG,164,164,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Cars,cars,Petrol-Electric,54820,54820,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Cars,cars,Petrol-Electric (Plug-In),692,692,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Goods & Other Vehicles,goods_and_other_vehicles,CNG,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,134527,134527,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,11,11,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Electric,387,387,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,9096,9096,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Motor-cycles,motorcycles,Electric,5,5,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Motor-cycles,motorcycles,Petrol,141589,141589,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Taxis,taxis,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Taxis,taxis,Diesel,4951,4951,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Taxis,taxis,Electric,304,304,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Taxis,taxis,Petrol,15,15,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Taxis,taxis,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2021-12-31,Taxis,taxis,Petrol-Electric,9617,9617,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Buses,buses,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Buses,buses,Diesel,18262,18262,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Buses,buses,Diesel-Electric,50,50,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Buses,buses,Electric,75,75,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Buses,buses,Petrol,44,44,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Buses,buses,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Cars,cars,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Cars,cars,Diesel,18170,18170,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Cars,cars,Diesel-Electric,19,19,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Cars,cars,Electric,3149,3149,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Cars,cars,Petrol,567606,567606,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Cars,cars,Petrol-CNG,162,162,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Cars,cars,Petrol-Electric,55671,55671,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Cars,cars,Petrol-Electric (Plug-In),750,750,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Goods & Other Vehicles,goods_and_other_vehicles,CNG,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,134383,134383,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,11,11,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Goods & Other Vehicles,goods_and_other_vehicles,Electric,435,435,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,9243,9243,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Motor-cycles,motorcycles,Electric,5,5,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Motor-cycles,motorcycles,Petrol,141547,141547,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Taxis,taxis,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Taxis,taxis,Diesel,4935,4935,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Taxis,taxis,Electric,304,304,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Taxis,taxis,Petrol,15,15,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Taxis,taxis,Petrol-CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-01-31,Taxis,taxis,Petrol-Electric,9593,9593,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-02-28,Buses,buses,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-02-28,Buses,buses,Diesel,18154,18154,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-02-28,Buses,buses,Diesel-Electric,50,50,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2022-02-28,Buses,buses,Electric,76,76,reported_numeric
